id,threat,lat,lon
19215,1,-37.82163424630513,-71.61130926949153
19216,2,-37.821885508510945,-71.59995862549022
19217,2,-37.82213567830664,-71.58860784071511
19218,2,-37.8223847556506,-71.57725691577772
19219,2,-37.822632740501426,-71.56590585128964
19220,2,-37.82287963281788,-71.55455464786249
19221,2,-37.823125432558925,-71.54320330610796
19222,2,-37.823370139683696,-71.53185182663775
19223,2,-37.82361375415149,-71.52050021006364
19224,2,-37.8238562759218,-71.50914845699747
19225,1,-37.82409770495431,-71.49779656805107
19226,1,-37.82433804120888,-71.48644454383637
19227,1,-37.82457728464554,-71.47509238496531
19228,2,-37.82481543522451,-71.46374009204989
19229,2,-37.82505249290618,-71.45238766570216
19230,3,-37.825288457651126,-71.44103510653423
19231,3,-37.82552332942012,-71.42968241515821
19232,2,-37.82575710817409,-71.41832959218628
19233,2,-37.82598979387416,-71.40697663823069
19234,2,-37.826221386481635,-71.39562355390369
19235,1,-37.826451885958,-71.3842703398176
19236,1,-37.82668129226491,-71.37291699658476
19237,2,-37.82690960536423,-71.36156352481761
19238,2,-37.82713682521795,-71.35020992512858
19239,2,-37.827362951788324,-71.33885619813013
19240,2,-37.8275879850377,-71.32750234443483
19241,2,-37.827811924928675,-71.31614836465525
19242,1,-37.82803477142397,-71.30479425940398
19243,1,-37.82825652448654,-71.29344002929372
19244,1,-37.828477184079496,-71.28208567493715
19245,2,-37.82869675016612,-71.270731196947
19246,2,-37.828915222709895,-71.25937659593609
19247,2,-37.82913260167447,-71.24802187251723
19248,2,-37.8293488870237,-71.2366670273033
19249,2,-37.82956407872157,-71.2253120609072
19250,0,-37.829778176732304,-71.21395697394189
19251,0,-37.82999118102028,-71.20260176702037
19252,0,-37.83020309155006,-71.19124644075566
19253,1,-37.83041390828639,-71.17989099576084
19254,1,-37.830623631194186,-71.16853543264904
19255,1,-37.83083226023855,-71.15717975203339
19256,0,-37.83103979538479,-71.1458239545271
19257,0,-37.831246236598346,-71.13446804074341
19258,1,-37.76898272479013,-73.61814297433864
19259,3,-37.76942666241481,-73.60682546748517
19260,3,-37.76986951746822,-73.59550771243907
19261,3,-37.77031128987715,-73.58418970980055
19262,3,-37.77075197956853,-73.57287146016992
19263,3,-37.77119158646952,-73.56155296414755
19264,2,-37.77163011050743,-73.5502342223339
19265,2,-37.77206755160973,-73.53891523532951
19266,2,-37.772503909704106,-73.52759600373501
19267,2,-37.77293918471839,-73.5162765281511
19268,2,-37.77337337658059,-73.50495680917857
19269,2,-37.77380648521889,-73.49363684741829
19270,2,-37.77423851056169,-73.48231664347122
19271,2,-37.774669452537516,-73.47099619793839
19272,2,-37.77509931107508,-73.45967551142091
19273,2,-37.775528086103286,-73.44835458451999
19274,2,-37.77595577755123,-73.4370334178369
19275,2,-37.77638238534812,-73.42571201197299
19276,2,-37.776807909423425,-73.41439036752972
19277,2,-37.77723234970673,-73.40306848510856
19278,2,-37.77765570612781,-73.39174636531116
19279,2,-37.77807797861661,-73.38042400873918
19280,2,-37.77849916710329,-73.36910141599438
19281,2,-37.778919271518156,-73.3577785876786
19282,2,-37.77933829179167,-73.34645552439372
19283,2,-37.77975622785453,-73.33513222674178
19284,3,-37.780173079637535,-73.32380869532484
19285,2,-37.780588847071726,-73.31248493074504
19286,2,-37.7810035300883,-73.30116093360463
19287,3,-37.781417128618614,-73.28983670450592
19288,3,-37.78182964259421,-73.27851224405127
19289,2,-37.782241071946835,-73.26718755284317
19290,2,-37.78265141660837,-73.25586263148415
19291,2,-37.78306067651089,-73.24453748057685
19292,2,-37.78346885158667,-73.23321210072395
19293,2,-37.78387594176811,-73.22188649252821
19294,2,-37.784281946987846,-73.21056065659252
19295,2,-37.78468686717865,-73.19923459351978
19296,2,-37.78509070227348,-73.18790830391299
19297,2,-37.78549345220549,-73.17658178837526
19298,2,-37.785895116907994,-73.16525504750972
19299,2,-37.78629569631449,-73.15392808191962
19300,2,-37.78669519035862,-73.14260089220825
19301,2,-37.78709359897426,-73.13127347897901
19302,2,-37.78749092209543,-73.11994584283535
19303,1,-37.787887159656336,-73.1086179843808
19304,1,-37.78828231159135,-73.09728990421898
19305,1,-37.788676377835024,-73.08596160295359
19306,2,-37.789069358322116,-73.07463308118834
19307,1,-37.789461252987515,-73.0633043395271
19308,1,-37.78985206176633,-73.05197537857376
19309,1,-37.79024178459381,-73.04064619893232
19310,1,-37.79063042140541,-73.0293168012068
19311,2,-37.80967245541752,-72.42856251704491
19312,2,-37.81000235643976,-72.41722224176371
19313,3,-37.810331168169824,-72.40588178172904
19314,2,-37.810658890553135,-72.39454113754876
19315,3,-37.81098552353534,-72.38320030983077
19316,3,-37.81131106706218,-72.37185929918307
19317,3,-37.81163552107966,-72.36051810621372
19318,2,-37.81195888553391,-72.34917673153082
19319,3,-37.81228116037128,-72.33783517574254
19320,2,-37.812602345538245,-72.3264934394571
19321,2,-37.812922440981524,-72.3151515232828
19322,2,-37.81324144664795,-72.30380942782799
19323,2,-37.81355936248461,-72.29246715370108
19324,2,-37.8138761884387,-72.28112470151056
19325,2,-37.81419192445761,-72.26978207186497
19326,2,-37.814506570488945,-72.25843926537287
19327,2,-37.81482012648047,-72.24709628264293
19328,2,-37.81513259238012,-72.23575312428387
19329,3,-37.815443968136,-72.22440979090447
19330,2,-37.815754253696454,-72.21306628311355
19331,2,-37.81606344900992,-72.20172260152
19332,2,-37.816371554025075,-72.19037874673278
19333,2,-37.81667856869077,-72.17903471936089
19334,2,-37.816984492955996,-72.1676905200134
19335,2,-37.81728932676997,-72.15634614929942
19336,2,-37.81759307008207,-72.14500160782816
19337,3,-37.81789572284184,-72.13365689620886
19338,2,-37.81819728499905,-72.1223120150508
19339,2,-37.81849775650359,-72.11096696496332
19340,2,-37.81879713730555,-72.09962174655588
19341,2,-37.81909542735524,-72.08827636043793
19342,2,-37.81939262660309,-72.076930807219
19343,2,-37.819688734999744,-72.06558508750864
19344,2,-37.81998375249602,-72.05423920191653
19345,2,-37.8202776790429,-72.04289315105237
19346,2,-37.820570514591594,-72.03154693552588
19347,2,-37.82086225909343,-72.02020055594689
19348,2,-37.82115291249995,-72.00885401292526
19349,2,-37.82144247476286,-71.99750730707089
19350,2,-37.82173094583408,-71.98616043899378
19351,2,-37.82201832566565,-71.97481340930395
19352,2,-37.822304614209855,-71.96346621861147
19353,2,-37.822589811419135,-71.9521188675265
19354,2,-37.82287391724608,-71.94077135665923
19355,2,-37.82315693164351,-71.92942368661987
19356,2,-37.82343885456438,-71.91807585801877
19357,2,-37.82371968596186,-71.90672787146626
19358,3,-37.82399942578928,-71.89537972757275
19359,3,-37.824278074000176,-71.8840314269487
19360,2,-37.824555630548204,-71.87268297020462
19361,2,-37.824832095387286,-71.8613343579511
19362,2,-37.825107468471444,-71.84998559079872
19363,2,-37.825381749754925,-71.83863666935818
19364,2,-37.82565493919217,-71.82728759424019
19365,2,-37.825927036737745,-71.81593836605553
19366,2,-37.826198042346434,-71.80458898541507
19367,2,-37.8264679559732,-71.79323945292961
19368,2,-37.8267367775732,-71.78188976921014
19369,2,-37.82700450710172,-71.77053993486763
19370,2,-37.827271144514285,-71.7591899505131
19371,2,-37.82753668976657,-71.74783981675766
19372,2,-37.82780114281442,-71.73648953421241
19373,2,-37.8280645036139,-71.72513910348856
19374,2,-37.82832677212121,-71.71378852519736
19375,2,-37.82858794829276,-71.70243779995006
19376,2,-37.82884803208513,-71.691086928358
19377,2,-37.8291070234551,-71.67973591103261
19378,2,-37.82936492235959,-71.66838474858528
19379,2,-37.82962172875574,-71.6570334416275
19380,1,-37.829877442600846,-71.64568199077081
19381,1,-37.830132063852396,-71.63433039662681
19382,2,-37.830385592468055,-71.62297865980709
19383,2,-37.830638028405666,-71.61162678092336
19384,2,-37.83088937162327,-71.60027476058733
19385,1,-37.831139622079064,-71.5889225994108
19386,1,-37.83138877973144,-71.57757029800555
19387,2,-37.831636844538956,-71.56621785698349
19388,2,-37.83188381646038,-71.55486527695652
19389,2,-37.83212969545465,-71.5435125585366
19390,2,-37.83237448148084,-71.53215970233578
19391,1,-37.83261817449828,-71.52080670896605
19392,1,-37.83286077446643,-71.50945357903957
19393,2,-37.83310228134493,-71.49810031316848
19394,1,-37.83334269509364,-71.48674691196496
19395,1,-37.83358201567257,-71.47539337604127
19396,1,-37.8338202430419,-71.46403970600969
19397,3,-37.83405737716203,-71.45268590248256
19398,3,-37.83429341799352,-71.44133196607225
19399,2,-37.83452836549708,-71.42997789739121
19400,2,-37.83476221963366,-71.41862369705188
19401,1,-37.83499498036435,-71.40726936566679
19402,2,-37.83522664765043,-71.3959149038485
19403,2,-37.83545722145338,-71.38456031220962
19404,3,-37.83568670173483,-71.37320559136278
19405,2,-37.83591508845661,-71.36185074192066
19406,2,-37.83614238158073,-71.35049576449602
19407,3,-37.83636858106937,-71.33914065970164
19408,3,-37.83659368688492,-71.32778542815034
19409,2,-37.836817698989904,-71.31643007045496
19410,2,-37.837040617347064,-71.30507458722843
19411,2,-37.83726244191933,-71.29371897908369
19412,1,-37.83748317266977,-71.28236324663375
19413,2,-37.83770280956168,-71.27100739049163
19414,2,-37.837921352558496,-71.2596514112704
19415,2,-37.83813880162387,-71.2482953095832
19416,2,-37.83835515672163,-71.23693908604315
19417,1,-37.83857041781576,-71.22558274126351
19418,1,-37.83878458487044,-71.21422627585746
19419,0,-37.83899765785005,-71.20286969043833
19420,0,-37.839209636719126,-71.19151298561943
19421,0,-37.83942052144239,-71.18015616201411
19422,0,-37.839630311984756,-71.1687992202358
19423,0,-37.8398390083113,-71.15744216089794
19424,0,-37.8400466103873,-71.14608498461399
19425,1,-37.778410710581475,-73.60738415834261
19426,4,-37.7788537081748,-73.59606504255049
19427,3,-37.77929562277685,-73.5847456790492
19428,3,-37.77973645431456,-73.57342606843928
19429,3,-37.78017620271499,-73.5621062113214
19430,3,-37.780614867905456,-73.55078610829632
19431,3,-37.78105244981339,-73.53946575996483
19432,2,-37.78148894836642,-73.52814516692786
19433,2,-37.781924363492365,-73.51682432978637
19434,1,-37.7823586951192,-73.50550324914147
19435,2,-37.78279194317507,-73.49418192559428
19436,2,-37.783224107588325,-73.48286035974603
19437,2,-37.78365518828746,-73.47153855219804
19438,2,-37.784085185201164,-73.4602165035517
19439,2,-37.78451409825831,-73.44889421440851
19440,2,-37.78494192738793,-73.43757168536999
19441,2,-37.78536867251924,-73.42624891703781
19442,2,-37.78579433358164,-73.41492591001368
19443,2,-37.78621891050468,-73.40360266489937
19444,2,-37.786642403218124,-73.39227918229679
19445,2,-37.787064811651874,-73.38095546280788
19446,2,-37.78748613573604,-73.3696315070347
19447,2,-37.787906375400915,-73.35830731557934
19448,2,-37.78832553057691,-73.34698288904401
19449,3,-37.7887436011947,-73.335658228031
19450,2,-37.789160587185066,-73.32433333314263
19451,2,-37.789576488478986,-73.31300820498136
19452,3,-37.78999130500762,-73.3016828441497
19453,2,-37.79040503670231,-73.29035725125023
19454,3,-37.79081768349457,-73.27903142688561
19455,2,-37.791229245316096,-73.26770537165861
19456,2,-37.79163972209874,-73.25637908617203
19457,3,-37.79204911377455,-73.2450525710288
19458,3,-37.79245742027576,-73.23372582683186
19459,2,-37.792864641534756,-73.22239885418429
19460,3,-37.79327077748411,-73.21107165368923
19461,3,-37.793675828056585,-73.19974422594987
19462,2,-37.79407979318511,-73.1884165715695
19463,2,-37.794482672802765,-73.17708869115148
19464,2,-37.79488446684287,-73.16576058529927
19465,2,-37.795285175238874,-73.15443225461635
19466,2,-37.79568479792442,-73.14310369970634
19467,2,-37.79608333483331,-73.13177492117288
19468,2,-37.79648078589954,-73.12044591961973
19469,1,-37.79687715105729,-73.10911669565068
19470,1,-37.79727243024091,-73.09778724986967
19471,1,-37.79766662338491,-73.08645758288061
19472,1,-37.798059730424015,-73.07512769528758
19473,1,-37.79845175129307,-73.06379758769467
19474,1,-37.79884268592717,-73.05246726070607
19475,2,-37.79923253426153,-73.04113671492605
19476,1,-37.79962129623157,-73.02980595095895
19477,2,-37.80000897177288,-73.01847496940917
19478,2,-37.818999471544586,-72.4176374693204
19479,2,-37.81932838922264,-72.4062956378139
19480,2,-37.81965621720388,-72.39495362207464
19481,2,-37.81998295543387,-72.38361142271084
19482,3,-37.82030860385841,-72.37226904033078
19483,3,-37.82063316242341,-72.36092647554275
19484,3,-37.82095663107501,-72.34958372895521
19485,3,-37.82127900975951,-72.33824080117655
19486,2,-37.82160029842338,-72.32689769281532
19487,2,-37.821920497013295,-72.31555440448011
19488,2,-37.822239605476085,-72.30421093677953
19489,2,-37.822557623758776,-72.29286729032229
19490,2,-37.82287455180855,-72.28152346571717
19491,2,-37.8231903895728,-72.27017946357296
19492,2,-37.82350513699908,-72.25883528449855
19493,2,-37.82381879403513,-72.2474909291029
19494,2,-37.82413136062887,-72.23614639799497
19495,2,-37.824442836728366,-72.22480169178384
19496,2,-37.824753222281934,-72.21345681107864
19497,2,-37.82506251723801,-72.20211175648853
19498,2,-37.82537072154522,-72.19076652862276
19499,2,-37.8256778351524,-72.17942112809061
19500,2,-37.82598385800852,-72.16807555550145
19501,2,-37.826288790062776,-72.15672981146467
19502,2,-37.8265926312645,-72.14538389658976
19503,2,-37.826895381563254,-72.13403781148625
19504,2,-37.82719704090873,-72.1226915567637
19505,2,-37.82749760925082,-72.11134513303178
19506,2,-37.8277970865396,-72.09999854090016
19507,2,-37.82809547272533,-72.08865178097864
19508,2,-37.828392767758416,-72.077304853877
19509,2,-37.828688971589514,-72.0659577602051
19510,2,-37.82898408416938,-72.0546105005729
19511,3,-37.829278105449,-72.04326307559037
19512,2,-37.82957103537952,-72.03191548586756
19513,3,-37.82986287391229,-72.02056773201453
19514,3,-37.830153620998786,-72.00921981464145
19515,2,-37.83044327659074,-71.99787173435853
19516,2,-37.830731840640006,-71.98652349177604
19517,2,-37.831019313098636,-71.97517508750428
19518,2,-37.83130569391885,-71.96382652215362
19519,2,-37.83159098305309,-71.95247779633449
19520,2,-37.83187518045391,-71.94112891065737
19521,2,-37.832158286074126,-71.92977986573281
19522,2,-37.832440299866654,-71.91843066217136
19523,2,-37.832721221784645,-71.9070813005837
19524,2,-37.833001051781416,-71.89573178158048
19525,2,-37.83327978981045,-71.8843821057725
19526,2,-37.83355743582542,-71.87303227377053
19527,2,-37.83383398978019,-71.86168228618544
19528,2,-37.834109451628784,-71.85033214362812
19529,2,-37.83438382132542,-71.83898184670953
19530,1,-37.8346570988245,-71.82763139604072
19531,2,-37.83492928408059,-71.81628079223269
19532,2,-37.83520037704845,-71.80493003589662
19533,2,-37.835470377683016,-71.79357912764362
19534,2,-37.83573928593941,-71.78222806808498
19535,2,-37.83600710177292,-71.77087685783188
19536,2,-37.83627382513903,-71.75952549749573
19537,2,-37.8365394559934,-71.74817398768784
19538,2,-37.83680399429186,-71.73682232901966
19539,2,-37.837067439990435,-71.72547052210265
19540,2,-37.83732979304531,-71.71411856754837
19541,2,-37.8375910534129,-71.70276646596837
19542,2,-37.83785122104974,-71.69141421797424
19543,2,-37.83811029591258,-71.6800618241777
19544,2,-37.83836827795833,-71.66870928519047
19545,2,-37.83862516714411,-71.6573566016243
19546,2,-37.8388809634272,-71.64600377409103
19547,1,-37.839135666765046,-71.6346508032025
19548,2,-37.83938927711531,-71.62329768957068
19549,2,-37.83964179443582,-71.61194443380748
19550,2,-37.83989321868458,-71.60059103652496
19551,2,-37.840143549819786,-71.58923749833517
19552,2,-37.84039278779978,-71.57788381985021
19553,2,-37.840640932583135,-71.56653000168225
19554,2,-37.84088798412858,-71.5551760444435
19555,2,-37.841133942395004,-71.54382194874621
19556,1,-37.84137880734152,-71.53246771520267
19557,1,-37.841622578927385,-71.52111334442523
19558,2,-37.841865257112076,-71.5097588370263
19559,2,-37.842106841855205,-71.49840419361831
19560,2,-37.8423473331166,-71.48704941481374
19561,1,-37.84258673085626,-71.47569450122514
19562,2,-37.842825035034345,-71.46433945346506
19563,2,-37.84306224561123,-71.45298427214614
19564,2,-37.843298362547436,-71.44162895788105
19565,2,-37.84353338580371,-71.4302735112825
19566,2,-37.84376731534095,-71.41891793296325
19567,1,-37.84400015112021,-71.40756222353612
19568,1,-37.84423189310277,-71.39620638361393
19569,2,-37.8444625412501,-71.3848504138096
19570,2,-37.84469209552379,-71.37349431473604
19571,2,-37.844920555885665,-71.36213808700624
19572,2,-37.8451479222977,-71.35078173123324
19573,2,-37.84537419472208,-71.33942524803008
19574,2,-37.84559937312116,-71.32806863800991
19575,2,-37.845823457457456,-71.31671190178584
19576,2,-37.84604644769369,-71.30535503997108
19577,2,-37.84626834379275,-71.2939980531789
19578,2,-37.846489145717726,-71.28264094202255
19579,2,-37.846708853431856,-71.27128370711536
19580,1,-37.8469274668986,-71.2599263490707
19581,1,-37.84714498608157,-71.24856886850198
19582,1,-37.84736141094455,-71.23721126602264
19583,1,-37.84757674145155,-71.22585354224618
19584,1,-37.847790977566724,-71.21449569778613
19585,0,-37.848004119254405,-71.20313773325609
19586,0,-37.84821616647913,-71.19177964926962
19587,0,-37.84842711920561,-71.1804214464404
19588,0,-37.84863697739873,-71.16906312538214
19589,0,-37.848845741023574,-71.15770468670856
19590,0,-37.78739473797246,-73.60794309750976
19591,2,-37.787837878139584,-73.59662262037112
19592,3,-37.788279934968564,-73.58530189540646
19593,3,-37.788720908386296,-73.5739809232166
19594,3,-37.78916079831983,-73.56265970440248
19595,3,-37.7895996046964,-73.55133823956513
19596,3,-37.79003732744345,-73.54001652930565
19597,2,-37.79047396648854,-73.52869457422523
19598,2,-37.790909521759474,-73.51737237492512
19599,1,-37.79134399318417,-73.50604993200668
19600,2,-37.79177738069076,-73.49472724607132
19601,2,-37.79220968420754,-73.48340431772058
19602,2,-37.792640903662985,-73.47208114755604
19603,2,-37.79307103898576,-73.46075773617937
19604,2,-37.79350009010466,-73.44943408419235
19605,2,-37.79392805694872,-73.43811019219677
19606,2,-37.79435493944711,-73.4267860607946
19607,2,-37.79478073752919,-73.4154616905878
19608,2,-37.795205451124474,-73.40413708217845
19609,1,-37.795629080162705,-73.39281223616874
19610,2,-37.79605162457375,-73.38148715316089
19611,2,-37.79647308428769,-73.3701618337572
19612,2,-37.796893459234745,-73.35883627856009
19613,2,-37.797312749345345,-73.34751048817203
19614,3,-37.79773095455007,-73.33618446319556
19615,3,-37.798148074779725,-73.32485820423335
19616,2,-37.79856410996523,-73.3135317118881
19617,1,-37.798979060037716,-73.30220498676259
19618,1,-37.79939292492848,-73.29087802945969
19619,2,-37.79980570456902,-73.27955084058237
19620,2,-37.80021739889097,-73.26822342073363
19621,3,-37.800628007826184,-73.2568957705166
19622,3,-37.80103753130666,-73.24556789053445
19623,3,-37.801445969264584,-73.23423978139043
19624,3,-37.80185332163233,-73.22291144368789
19625,3,-37.80225958834243,-73.21158287803024
19626,2,-37.80266476932762,-73.20025408502099
19627,2,-37.80306886452078,-73.18892506526366
19628,2,-37.80347187385499,-73.17759581936194
19629,2,-37.8038737972635,-73.16626634791952
19630,2,-37.80427463467974,-73.15493665154021
19631,3,-37.80467438603731,-73.14360673082787
19632,2,-37.80507305127002,-73.13227658638645
19633,2,-37.80547063031178,-73.12094621882
19634,2,-37.805867123096775,-73.10961562873258
19635,2,-37.8062625295593,-73.09828481672838
19636,1,-37.80665684963385,-73.08695378341164
19637,1,-37.8070500832551,-73.07562252938669
19638,1,-37.8074422303579,-73.06429105525793
19639,2,-37.80783329087728,-73.05295936162982
19640,2,-37.80822326474842,-73.0416274491069
19641,1,-37.808612151906715,-73.0302953182938
19642,2,-37.80899995228774,-73.0189629697952
19643,2,-37.828325592638166,-72.4067096781315
19644,2,-37.82865352624253,-72.39536629022508
19645,2,-37.82898036974548,-72.3840227186072
19646,3,-37.82930612309275,-72.37267896388641
19647,3,-37.82963078623025,-72.36133502667134
19648,3,-37.82995435910407,-72.34999090757069
19649,3,-37.83027684166051,-72.33864660719316
19650,2,-37.830598233846004,-72.32730212614757
19651,2,-37.830918535607196,-72.3159574650428
19652,2,-37.83123774689089,-72.30461262448776
19653,2,-37.83155586764407,-72.29326760509143
19654,3,-37.83187289781394,-72.28192240746287
19655,2,-37.83218883734783,-72.27057703221118
19656,2,-37.83250368619328,-72.25923147994553
19657,2,-37.832817444298,-72.2478857512751
19658,2,-37.83313011160986,-72.23653984680926
19659,2,-37.83344168807696,-72.22519376715731
19660,3,-37.833752173647525,-72.21384751292865
19661,2,-37.834061568270016,-72.20250108473275
19662,2,-37.834369871893024,-72.19115448317912
19663,3,-37.834677084465326,-72.17980770887738
19664,2,-37.8349832059359,-72.16846076243712
19665,2,-37.83528823625391,-72.15711364446807
19666,2,-37.83559217536867,-72.14576635558
19667,2,-37.83589502322969,-72.13441889638268
19668,2,-37.83619677978665,-72.12307126748601
19669,2,-37.83649744498944,-72.11172346949992
19670,2,-37.83679701878809,-72.10037550303439
19671,2,-37.837095501132836,-72.08902736869946
19672,3,-37.837392891974076,-72.07767906710524
19673,2,-37.83768919126241,-72.06633059886188
19674,2,-37.837984398948606,-72.05498196457961
19675,2,-37.8382785149836,-72.04363316486867
19676,2,-37.83857153931852,-72.03228420033942
19677,3,-37.838863471904695,-72.02093507160221
19678,3,-37.83915431269359,-72.0095857792675
19679,2,-37.83944406163689,-71.99823632394576
19680,2,-37.83973271868643,-71.98688670624756
19681,2,-37.840020283794246,-71.9755369267835
19682,2,-37.84030675691255,-71.96418698616424
19683,2,-37.84059213799371,-71.95283688500048
19684,2,-37.84087642699033,-71.94148662390299
19685,2,-37.84115962385512,-71.93013620348259
19686,2,-37.84144172854104,-71.91878562435018
19687,2,-37.84172274100119,-71.90743488711666
19688,2,-37.84200266118886,-71.89608399239302
19689,2,-37.84228148905751,-71.88473294079029
19690,2,-37.842559224560816,-71.87338173291958
19691,2,-37.842835867652596,-71.86203036939202
19692,2,-37.84311141828685,-71.8506788508188
19693,2,-37.8433858764178,-71.83932717781117
19694,2,-37.843659241999774,-71.82797535098042
19695,2,-37.84393151498737,-71.81662337093793
19696,2,-37.84420269533529,-71.80527123829509
19697,2,-37.84447278299847,-71.79391895366334
19698,2,-37.84474177793199,-71.78256651765422
19699,2,-37.84500968009113,-71.77121393087926
19700,2,-37.845276489431356,-71.75986119395007
19701,2,-37.84554220590828,-71.74850830747833
19702,2,-37.845806829477745,-71.73715527207574
19703,2,-37.84607036009573,-71.72580208835407
19704,2,-37.84633279771842,-71.71444875692512
19705,2,-37.84659414230217,-71.70309527840077
19706,2,-37.84685439380353,-71.69174165339291
19707,2,-37.84711355217922,-71.6803878825135
19708,2,-37.84737161738613,-71.6690339663746
19709,2,-37.84762858938136,-71.65767990558821
19710,2,-37.84788446812213,-71.64632570076647
19711,2,-37.84813925356594,-71.63497135252153
19712,2,-37.84839294567038,-71.6236168614656
19713,2,-37.84864554439325,-71.61226222821095
19714,2,-37.84889704969257,-71.60090745336987
19715,2,-37.84914746152648,-71.58955253755471
19716,2,-37.849396779853336,-71.57819748137788
19717,2,-37.849645004631654,-71.56684228545183
19718,2,-37.849892135820156,-71.55548695038904
19719,2,-37.85013817337774,-71.54413147680205
19720,1,-37.850383117263455,-71.53277586530348
19721,1,-37.850626967436575,-71.52142011650592
19722,1,-37.850869723856526,-71.5100642310221
19723,2,-37.85111138648291,-71.49870820946472
19724,1,-37.851351955275554,-71.48735205244657
19725,1,-37.851591430194404,-71.47599576058045
19726,2,-37.85182981119962,-71.46463933447926
19727,3,-37.85206709825157,-71.45328277475588
19728,3,-37.85230329131074,-71.44192608202329
19729,3,-37.852538390337855,-71.43056925689449
19730,2,-37.85277239529378,-71.41921229998252
19731,2,-37.853005306139586,-71.40785521190048
19732,1,-37.85323712283653,-71.39649799326152
19733,1,-37.853467845346024,-71.3851406446788
19734,1,-37.853697473629666,-71.37378316676555
19735,1,-37.853926007649264,-71.36242556013504
19736,1,-37.854153447366784,-71.3510678254006
19737,2,-37.854379792744375,-71.33970996317557
19738,3,-37.85460504374435,-71.32835197407336
19739,2,-37.85482920032926,-71.31699385870739
19740,2,-37.85505226246177,-71.3056356176912
19741,1,-37.85527423010477,-71.29427725163826
19742,1,-37.855495103221315,-71.28291876116218
19743,1,-37.855714881774645,-71.27156014687657
19744,1,-37.855933565728186,-71.26020140939507
19745,0,-37.856151155045524,-71.24884254933139
19746,0,-37.85636764969046,-71.23748356729926
19747,0,-37.85658304962694,-71.22612446391247
19748,0,-37.85679735481913,-71.21476523978484
19749,0,-37.857010565231356,-71.20340589553024
19750,0,-37.85722268082811,-71.19204643176255
19751,0,-37.85743370157411,-71.18068684909575
19752,0,-37.85764362743421,-71.1693271481438
19753,0,-37.85785245837345,-71.15796732952073
19754,0,-37.8580601943571,-71.14660739384061
19755,0,-37.85826683535056,-71.13524734171756
19756,1,-37.796822027357514,-73.59718044601782
19757,3,-37.797264226447254,-73.58585835898892
19758,3,-37.79770534177875,-73.57453602461818
19759,3,-37.798145373279034,-73.5632134435068
19760,3,-37.798584320875314,-73.5518906162561
19761,3,-37.79902218449497,-73.54056754346745
19762,3,-37.79945896406554,-73.52924422574229
19763,2,-37.79989465951479,-73.5179206636822
19764,1,-37.80032927077061,-73.5065968578888
19765,2,-37.8007627977611,-73.49527280896378
19766,2,-37.8011952404145,-73.48394851750895
19767,2,-37.801626598659276,-73.47262398412619
19768,2,-37.80205687242403,-73.46129920941743
19769,2,-37.802486061637545,-73.44997419398473
19770,2,-37.80291416622881,-73.43864893843019
19771,2,-37.80334118612698,-73.42732344335602
19772,3,-37.80376712126133,-73.41599770936448
19773,1,-37.804191971561416,-73.40467173705795
19774,1,-37.804615736956876,-73.39334552703885
19775,2,-37.805038417377574,-73.38201907990971
19776,2,-37.80546001275355,-73.37069239627314
19777,2,-37.805880523015,-73.3593654767318
19778,2,-37.80629994809231,-73.34803832188844
19779,2,-37.806718287916034,-73.33671093234591
19780,2,-37.80713554241692,-73.32538330870713
19781,3,-37.80755171152589,-73.3140554515751
19782,3,-37.80796679517401,-73.30272736155288
19783,2,-37.808380793292585,-73.29139903924361
19784,1,-37.808793705813024,-73.28007048525055
19785,2,-37.80920553266696,-73.26874170017699
19786,2,-37.8096162737862,-73.2574126846263
19787,2,-37.810025929102736,-73.24608343920198
19788,3,-37.810434498548695,-73.23475396450753
19789,3,-37.81084198205641,-73.22342426114662
19790,2,-37.81124837955841,-73.2120943297229
19791,2,-37.81165369098737,-73.20076417084016
19792,2,-37.81205791627616,-73.18943378510224
19793,2,-37.8124610553578,-73.17810317311309
19794,2,-37.81286310816554,-73.16677233547668
19795,2,-37.813264074632755,-73.15544127279709
19796,2,-37.81366395469302,-73.1441099856785
19797,2,-37.81406274828009,-73.13277847472511
19798,2,-37.8144604553279,-73.12144674054124
19799,2,-37.81485707577054,-73.11011478373126
19800,2,-37.8152526095423,-73.09878260489964
19801,1,-37.815647056577646,-73.08745020465089
19802,1,-37.81604041681122,-73.07611758358965
19803,2,-37.81643269017783,-73.06478474232054
19804,2,-37.81682387661247,-73.05345168144837
19805,1,-37.81721397605031,-73.04211840157792
19806,1,-37.817602988426714,-73.03078490331413
19807,2,-37.837322778413146,-72.40712390276909
19808,2,-37.83765081766588,-72.39577914208698
19809,2,-37.837977766466906,-72.38443419760645
19810,2,-37.83830362476197,-72.37308906993634
19811,3,-37.83862839249694,-72.36174375968555
19812,3,-37.8389520696179,-72.35039826746304
19813,3,-37.83927465607109,-72.33905259387784
19814,3,-37.83959615180293,-72.32770673953902
19815,3,-37.839916556760045,-72.31636070505577
19816,3,-37.84023587088921,-72.30501449103727
19817,3,-37.8405540941374,-72.29366809809281
19818,3,-37.84087122645175,-72.28232152683171
19819,2,-37.8411872677796,-72.27097477786336
19820,2,-37.84150221806844,-72.25962785179722
19821,2,-37.841816077265975,-72.24828074924281
19822,2,-37.842128845320055,-72.23693347080967
